,neighborhood,year,month_index,Score,lat,lon
566,90014,2011,C,509992,34.0443,-118.2509
567,90014,2011,D,606737,34.0443,-118.2509
568,90014,2012,A,686840,34.0443,-118.2509
569,90014,2012,B,750250,34.0443,-118.2509
570,90014,2012,C,658866,34.0443,-118.2509
571,90014,2012,D,703422,34.0443,-118.2509
572,90014,2013,A,451194,34.0443,-118.2509
573,90014,2013,B,478290,34.0443,-118.2509
574,90014,2013,C,634962,34.0443,-118.2509
575,90014,2013,D,449727,34.0443,-118.2509
576,90014,2014,A,550709,34.0443,-118.2509
577,90014,2014,B,616283,34.0443,-118.2509
578,90014,2014,C,958522,34.0443,-118.2509
579,90014,2014,D,648703,34.0443,-118.2509
580,90014,2015,A,934948,34.0443,-118.2509
581,90014,2015,B,883747,34.0443,-118.2509
582,90014,2015,C,1073719,34.0443,-118.2509
583,90014,2015,D,1102938,34.0443,-118.2509
584,90014,2016,A,842065,34.0443,-118.2509
585,90014,2016,B,862841,34.0443,-118.2509
586,90014,2016,C,894012,34.0443,-118.2509
587,90014,2016,D,831164,34.0443,-118.2509
588,90014,2017,A,1006007,34.0443,-118.2509
589,90014,2017,B,721141,34.0443,-118.2509
590,90014,2017,C,979130,34.0443,-118.2509
591,90014,2017,D,1210501,34.0443,-118.2509
592,90014,2018,A,701088,34.0443,-118.2509
593,90014,2018,B,887653,34.0443,-118.2509
594,90014,2018,C,1111220,34.0443,-118.2509
595,90014,2018,D,1061878,34.0443,-118.2509
596,90014,2019,A,787081,34.0443,-118.2509
597,90014,2019,B,1060236,34.0443,-118.2509
598,90014,2019,C,1143387,34.0443,-118.2509
599,90014,2019,D,1349725,34.0443,-118.2509
600,90015,2010,A,777162,34.0434,-118.2716
601,90015,2010,B,1024933,34.0434,-118.2716
602,90015,2010,C,1061238,34.0434,-118.2716
603,90015,2010,D,791565,34.0434,-118.2716
604,90015,2011,A,993165,34.0434,-118.2716
605,90015,2011,B,927398,34.0434,-118.2716
606,90015,2011,C,1026613,34.0434,-118.2716
607,90015,2011,D,765304,34.0434,-118.2716
608,90015,2012,A,818736,34.0434,-118.2716
609,90015,2012,B,737601,34.0434,-118.2716
610,90015,2012,C,767926,34.0434,-118.2716
611,90015,2012,D,569626,34.0434,-118.2716
612,90015,2013,A,819584,34.0434,-118.2716
613,90015,2013,B,830357,34.0434,-118.2716
614,90015,2013,C,1023569,34.0434,-118.2716
615,90015,2013,D,768125,34.0434,-118.2716
616,90015,2014,A,771086,34.0434,-118.2716
617,90015,2014,B,939592,34.0434,-118.2716
618,90015,2014,C,1265017,34.0434,-118.2716
619,90015,2014,D,983279,34.0434,-118.2716
620,90015,2015,A,1310542,34.0434,-118.2716
621,90015,2015,B,1374977,34.0434,-118.2716
622,90015,2015,C,1485407,34.0434,-118.2716
623,90015,2015,D,1342833,34.0434,-118.2716
624,90015,2016,A,1222303,34.0434,-118.2716
625,90015,2016,B,1205114,34.0434,-118.2716
626,90015,2016,C,1197825,34.0434,-118.2716
627,90015,2016,D,1198116,34.0434,-118.2716
628,90015,2017,A,1545072,34.0434,-118.2716
629,90015,2017,B,1537715,34.0434,-118.2716
630,90015,2017,C,1516861,34.0434,-118.2716
631,90015,2017,D,1710174,34.0434,-118.2716
632,90015,2018,A,1497466,34.0434,-118.2716
633,90015,2018,B,1441989,34.0434,-118.2716
634,90015,2018,C,1287160,34.0434,-118.2716
635,90015,2018,D,1941643,34.0434,-118.2716
636,90015,2019,A,1435967,34.0434,-118.2716
637,90015,2019,B,1480572,34.0434,-118.2716
638,90015,2019,C,1299235,34.0434,-118.2716
639,90015,2019,D,1249918,34.0434,-118.2716
640,90016,2010,A,3116701,34.0298,-118.3528
641,90016,2010,B,3474105,34.0298,-118.3528
642,90016,2010,C,3258944,34.0298,-118.3528
643,90016,2010,D,3382087,34.0298,-118.3528
644,90016,2011,A,2286316,34.0298,-118.3528
645,90016,2011,B,2999024,34.0298,-118.3528
646,90016,2011,C,2678870,34.0298,-118.3528
647,90016,2011,D,3159368,34.0298,-118.3528
648,90016,2012,A,2145753,34.0298,-118.3528
649,90016,2012,B,2348364,34.0298,-118.3528
650,90016,2012,C,2366540,34.0298,-118.3528
651,90016,2012,D,2436832,34.0298,-118.3528
652,90016,2013,A,2522824,34.0298,-118.3528
653,90016,2013,B,2578210,34.0298,-118.3528
654,90016,2013,C,2830940,34.0298,-118.3528
655,90016,2013,D,2467336,34.0298,-118.3528
656,90016,2014,A,2343221,34.0298,-118.3528
657,90016,2014,B,3319188,34.0298,-118.3528
658,90016,2014,C,2657884,34.0298,-118.3528
659,90016,2014,D,3726800,34.0298,-118.3528
660,90016,2015,A,2552193,34.0298,-118.3528
661,90016,2015,B,2812266,34.0298,-118.3528
662,90016,2015,C,3082863,34.0298,-118.3528
663,90016,2015,D,3207209,34.0298,-118.3528
664,90016,2016,A,2746365,34.0298,-118.3528
665,90016,2016,B,3337088,34.0298,-118.3528
666,90016,2016,C,3158694,34.0298,-118.3528
667,90016,2016,D,3121934,34.0298,-118.3528
668,90016,2017,A,2942835,34.0298,-118.3528
669,90016,2017,B,3089263,34.0298,-118.3528
670,90016,2017,C,3380349,34.0298,-118.3528
671,90016,2017,D,3415880,34.0298,-118.3528
672,90016,2018,A,3276867,34.0298,-118.3528
673,90016,2018,B,3177535,34.0298,-118.3528
674,90016,2018,C,3240115,34.0298,-118.3528
675,90016,2018,D,3332632,34.0298,-118.3528
676,90016,2019,A,2506793,34.0298,-118.3528
677,90016,2019,B,2842049,34.0298,-118.3528
678,90016,2019,C,2679735,34.0298,-118.3528
679,90016,2019,D,2415987,34.0298,-118.3528
680,90017,2010,A,1426311,34.0559,-118.2666
681,90017,2010,B,1290872,34.0559,-118.2666
682,90017,2010,C,1451338,34.0559,-118.2666
683,90017,2010,D,1338146,34.0559,-118.2666
684,90017,2011,A,1331723,34.0559,-118.2666
685,90017,2011,B,1390234,34.0559,-118.2666
686,90017,2011,C,1437055,34.0559,-118.2666
687,90017,2011,D,1590429,34.0559,-118.2666
688,90017,2012,A,1045824,34.0559,-118.2666
689,90017,2012,B,1222755,34.0559,-118.2666
690,90017,2012,C,1208753,34.0559,-118.2666
691,90017,2012,D,1186147,34.0559,-118.2666
692,90017,2013,A,1387337,34.0559,-118.2666
693,90017,2013,B,1023191,34.0559,-118.2666
694,90017,2013,C,1284887,34.0559,-118.2666
695,90017,2013,D,1217494,34.0559,-118.2666
696,90017,2014,A,1097735,34.0559,-118.2666
697,90017,2014,B,1297698,34.0559,-118.2666
698,90017,2014,C,1238842,34.0559,-118.2666
699,90017,2014,D,1518060,34.0559,-118.2666
700,90017,2015,A,1432253,34.0559,-118.2666
701,90017,2015,B,1460658,34.0559,-118.2666
702,90017,2015,C,1628889,34.0559,-118.2666
703,90017,2015,D,1906740,34.0559,-118.2666
704,90017,2016,A,1460225,34.0559,-118.2666
705,90017,2016,B,1579598,34.0559,-118.2666
706,90017,2016,C,1690048,34.0559,-118.2666
707,90017,2016,D,1737846,34.0559,-118.2666
708,90017,2017,A,1826930,34.0559,-118.2666
709,90017,2017,B,1818631,34.0559,-118.2666
710,90017,2017,C,1655881,34.0559,-118.2666
711,90017,2017,D,1917215,34.0559,-118.2666
712,90017,2018,A,1767919,34.0559,-118.2666
713,90017,2018,B,1866461,34.0559,-118.2666
714,90017,2018,C,2355738,34.0559,-118.2666
715,90017,2018,D,2224781,34.0559,-118.2666
716,90017,2019,A,1988104,34.0559,-118.2666
717,90017,2019,B,1931196,34.0559,-118.2666
718,90017,2019,C,2501211,34.0559,-118.2666
719,90017,2019,D,2524318,34.0559,-118.2666
720,90018,2010,A,2372984,34.029,-118.3152
721,90018,2010,B,2944230,34.029,-118.3152
722,90018,2010,C,2855591,34.029,-118.3152
723,90018,2010,D,2179897,34.029,-118.3152
724,90018,2011,A,1806597,34.029,-118.3152
725,90018,2011,B,2150485,34.029,-118.3152
726,90018,2011,C,2200365,34.029,-118.3152
727,90018,2011,D,1929315,34.029,-118.3152
728,90018,2012,A,1477776,34.029,-118.3152
729,90018,2012,B,1678740,34.029,-118.3152
730,90018,2012,C,2028565,34.029,-118.3152
731,90018,2012,D,1630783,34.029,-118.3152
732,90018,2013,A,2131238,34.029,-118.3152
733,90018,2013,B,2142374,34.029,-118.3152
734,90018,2013,C,1873413,34.029,-118.3152
735,90018,2013,D,1846848,34.029,-118.3152
736,90018,2014,A,1809839,34.029,-118.3152
737,90018,2014,B,2398145,34.029,-118.3152
738,90018,2014,C,2229337,34.029,-118.3152
739,90018,2014,D,2395542,34.029,-118.3152
740,90018,2015,A,2305079,34.029,-118.3152
741,90018,2015,B,1921392,34.029,-118.3152
742,90018,2015,C,2220773,34.029,-118.3152
743,90018,2015,D,1980460,34.029,-118.3152
744,90018,2016,A,2169665,34.029,-118.3152
745,90018,2016,B,1945099,34.029,-118.3152
746,90018,2016,C,2311354,34.029,-118.3152
747,90018,2016,D,2038088,34.029,-118.3152
748,90018,2017,A,1970322,34.029,-118.3152
749,90018,2017,B,2398278,34.029,-118.3152
750,90018,2017,C,2483096,34.029,-118.3152
751,90018,2017,D,2330062,34.029,-118.3152
752,90018,2018,A,2042217,34.029,-118.3152
753,90018,2018,B,1882109,34.029,-118.3152
754,90018,2018,C,2221350,34.029,-118.3152
755,90018,2018,D,2137510,34.029,-118.3152
756,90018,2019,A,1826292,34.029,-118.3152
757,90018,2019,B,1853112,34.029,-118.3152
758,90018,2019,C,1734517,34.029,-118.3152
759,90018,2019,D,2031033,34.029,-118.3152
760,90019,2010,A,2032397,34.0482,-118.3343
761,90019,2010,B,2408332,34.0482,-118.3343
762,90019,2010,C,2339701,34.0482,-118.3343
763,90019,2010,D,1996570,34.0482,-118.3343
764,90019,2011,A,2016476,34.0482,-118.3343
765,90019,2011,B,2151352,34.0482,-118.3343
766,90019,2011,C,1973015,34.0482,-118.3343
767,90019,2011,D,2193312,34.0482,-118.3343
768,90019,2012,A,1789004,34.0482,-118.3343
769,90019,2012,B,1857573,34.0482,-118.3343
770,90019,2012,C,1660726,34.0482,-118.3343
771,90019,2012,D,1841781,34.0482,-118.3343
772,90019,2013,A,1482773,34.0482,-118.3343
773,90019,2013,B,1888075,34.0482,-118.3343
774,90019,2013,C,1944550,34.0482,-118.3343
775,90019,2013,D,1809984,34.0482,-118.3343
776,90019,2014,A,1662510,34.0482,-118.3343
777,90019,2014,B,2274922,34.0482,-118.3343
778,90019,2014,C,2672308,34.0482,-118.3343
779,90019,2014,D,2245081,34.0482,-118.3343
780,90019,2015,A,2234318,34.0482,-118.3343
781,90019,2015,B,2234052,34.0482,-118.3343
782,90019,2015,C,2148693,34.0482,-118.3343
783,90019,2015,D,2073852,34.0482,-118.3343
784,90019,2016,A,2259155,34.0482,-118.3343
785,90019,2016,B,2496704,34.0482,-118.3343
786,90019,2016,C,2279217,34.0482,-118.3343
787,90019,2016,D,2498350,34.0482,-118.3343
788,90019,2017,A,2156504,34.0482,-118.3343
789,90019,2017,B,2282690,34.0482,-118.3343
790,90019,2017,C,2826668,34.0482,-118.3343
791,90019,2017,D,2704824,34.0482,-118.3343
792,90019,2018,A,2967834,34.0482,-118.3343
793,90019,2018,B,1948332,34.0482,-118.3343
794,90019,2018,C,2696906,34.0482,-118.3343
795,90019,2018,D,2480027,34.0482,-118.3343
796,90019,2019,A,2120639,34.0482,-118.3343
797,90019,2019,B,2542651,34.0482,-118.3343
798,90019,2019,C,2341497,34.0482,-118.3343
799,90019,2019,D,2254143,34.0482,-118.3343
800,90020,2010,A,818564,34.0665,-118.3022
801,90020,2010,B,796501,34.0665,-118.3022
802,90020,2010,C,902280,34.0665,-118.3022
803,90020,2010,D,955212,34.0665,-118.3022
804,90020,2011,A,772493,34.0665,-118.3022
805,90020,2011,B,840948,34.0665,-118.3022
806,90020,2011,C,1098845,34.0665,-118.3022
807,90020,2011,D,956828,34.0665,-118.3022
808,90020,2012,A,937995,34.0665,-118.3022
809,90020,2012,B,671847,34.0665,-118.3022
810,90020,2012,C,798553,34.0665,-118.3022
811,90020,2012,D,729371,34.0665,-118.3022
812,90020,2013,A,771615,34.0665,-118.3022
813,90020,2013,B,924839,34.0665,-118.3022
814,90020,2013,C,963920,34.0665,-118.3022
815,90020,2013,D,820968,34.0665,-118.3022
816,90020,2014,A,948406,34.0665,-118.3022
817,90020,2014,B,913117,34.0665,-118.3022
818,90020,2014,C,1066534,34.0665,-118.3022
819,90020,2014,D,1063652,34.0665,-118.3022
820,90020,2015,A,1012947,34.0665,-118.3022
821,90020,2015,B,1062201,34.0665,-118.3022
822,90020,2015,C,1304378,34.0665,-118.3022
823,90020,2015,D,1283067,34.0665,-118.3022
824,90020,2016,A,1187940,34.0665,-118.3022
825,90020,2016,B,1371138,34.0665,-118.3022
826,90020,2016,C,1442422,34.0665,-118.3022
827,90020,2016,D,1280806,34.0665,-118.3022
828,90020,2017,A,1415285,34.0665,-118.3022
829,90020,2017,B,1696298,34.0665,-118.3022
830,90020,2017,C,1437260,34.0665,-118.3022
831,90020,2017,D,1366617,34.0665,-118.3022
832,90020,2018,A,1341298,34.0665,-118.3022
833,90020,2018,B,1435575,34.0665,-118.3022
834,90020,2018,C,1194196,34.0665,-118.3022
835,90020,2018,D,1119116,34.0665,-118.3022
836,90020,2019,A,1185342,34.0665,-118.3022
837,90020,2019,B,974947,34.0665,-118.3022
838,90020,2019,C,1226917,34.0665,-118.3022
839,90020,2019,D,998582,34.0665,-118.3022
840,90021,2010,A,836749,34.0333,-118.2447
841,90021,2010,B,839190,34.0333,-118.2447
842,90021,2010,C,942720,34.0333,-118.2447
843,90021,2010,D,1073943,34.0333,-118.2447
844,90021,2011,A,829982,34.0333,-118.2447
845,90021,2011,B,973649,34.0333,-118.2447
846,90021,2011,C,1078542,34.0333,-118.2447
847,90021,2011,D,1053181,34.0333,-118.2447
848,90021,2012,A,588959,34.0333,-118.2447
849,90021,2012,B,794150,34.0333,-118.2447
850,90021,2012,C,706489,34.0333,-118.2447
851,90021,2012,D,788812,34.0333,-118.2447
852,90021,2013,A,990991,34.0333,-118.2447
853,90021,2013,B,844845,34.0333,-118.2447
854,90021,2013,C,1049462,34.0333,-118.2447
855,90021,2013,D,918671,34.0333,-118.2447
856,90021,2014,A,700326,34.0333,-118.2447
857,90021,2014,B,1194004,34.0333,-118.2447
858,90021,2014,C,796415,34.0333,-118.2447
859,90021,2014,D,959688,34.0333,-118.2447
860,90021,2015,A,1117493,34.0333,-118.2447
861,90021,2015,B,1113390,34.0333,-118.2447
862,90021,2015,C,1246910,34.0333,-118.2447
863,90021,2015,D,1157298,34.0333,-118.2447
864,90021,2016,A,1295632,34.0333,-118.2447
865,90021,2016,B,1536452,34.0333,-118.2447
866,90021,2016,C,1437118,34.0333,-118.2447
867,90021,2016,D,1711144,34.0333,-118.2447
868,90021,2017,A,1377536,34.0333,-118.2447
869,90021,2017,B,1567226,34.0333,-118.2447
870,90021,2017,C,1610325,34.0333,-118.2447
871,90021,2017,D,1590337,34.0333,-118.2447
872,90021,2018,A,1389123,34.0333,-118.2447
873,90021,2018,B,1389305,34.0333,-118.2447
874,90021,2018,C,1389397,34.0333,-118.2447
875,90021,2018,D,1596436,34.0333,-118.2447
876,90021,2019,A,1233311,34.0333,-118.2447
877,90021,2019,B,1610077,34.0333,-118.2447
878,90021,2019,C,1606924,34.0333,-118.2447
879,90021,2019,D,1612798,34.0333,-118.2447
880,90022,2010,A,2000,34.0245,-118.1561
881,90022,2010,C,15000,34.0245,-118.1561
882,90022,2011,C,2000,34.0245,-118.1561
883,90022,2012,D,2000,34.0245,-118.1561
884,90022,2013,D,1000,34.0245,-118.1561
885,90023,2010,A,1142100,34.0245,-118.1975
886,90023,2010,B,1084950,34.0245,-118.1975
887,90023,2010,C,1330864,34.0245,-118.1975
888,90023,2010,D,1024891,34.0245,-118.1975
889,90023,2011,A,1038347,34.0245,-118.1975
890,90023,2011,B,1077385,34.0245,-118.1975
891,90023,2011,C,916478,34.0245,-118.1975
892,90023,2011,D,1160283,34.0245,-118.1975
893,90023,2012,A,675118,34.0245,-118.1975
894,90023,2012,B,753646,34.0245,-118.1975
895,90023,2012,C,806314,34.0245,-118.1975
896,90023,2012,D,1024063,34.0245,-118.1975
897,90023,2013,A,1114322,34.0245,-118.1975
898,90023,2013,B,791983,34.0245,-118.1975
899,90023,2013,C,977908,34.0245,-118.1975
900,90023,2013,D,735233,34.0245,-118.1975
901,90023,2014,A,756474,34.0245,-118.1975
902,90023,2014,B,902287,34.0245,-118.1975
903,90023,2014,C,1249730,34.0245,-118.1975
904,90023,2014,D,962683,34.0245,-118.1975
905,90023,2015,A,1265752,34.0245,-118.1975
906,90023,2015,B,1056830,34.0245,-118.1975
907,90023,2015,C,1218324,34.0245,-118.1975
908,90023,2015,D,1296058,34.0245,-118.1975
909,90023,2016,A,1418283,34.0245,-118.1975
910,90023,2016,B,1429092,34.0245,-118.1975
911,90023,2016,C,1626437,34.0245,-118.1975
912,90023,2016,D,1395452,34.0245,-118.1975
913,90023,2017,A,1623315,34.0245,-118.1975
914,90023,2017,B,1276232,34.0245,-118.1975
915,90023,2017,C,1365789,34.0245,-118.1975
916,90023,2017,D,1520635,34.0245,-118.1975
917,90023,2018,A,1286492,34.0245,-118.1975
918,90023,2018,B,1693067,34.0245,-118.1975
919,90023,2018,C,1589263,34.0245,-118.1975
920,90023,2018,D,1240711,34.0245,-118.1975
921,90023,2019,A,1172166,34.0245,-118.1975
922,90023,2019,B,1513153,34.0245,-118.1975
923,90023,2019,C,1311325,34.0245,-118.1975
924,90023,2019,D,1717572,34.0245,-118.1975
925,90024,2010,A,501023,34.0637,-118.4408
926,90024,2010,B,526572,34.0637,-118.4408
927,90024,2010,C,383960,34.0637,-118.4408
928,90024,2010,D,471602,34.0637,-118.4408
929,90024,2011,A,407152,34.0637,-118.4408
930,90024,2011,B,600687,34.0637,-118.4408
931,90024,2011,C,584476,34.0637,-118.4408
932,90024,2011,D,830153,34.0637,-118.4408
933,90024,2012,A,512840,34.0637,-118.4408
934,90024,2012,B,357141,34.0637,-118.4408
935,90024,2012,C,364569,34.0637,-118.4408
936,90024,2012,D,441520,34.0637,-118.4408
937,90024,2013,A,512973,34.0637,-118.4408
938,90024,2013,B,496978,34.0637,-118.4408
939,90024,2013,C,577564,34.0637,-118.4408
940,90024,2013,D,633701,34.0637,-118.4408
941,90024,2014,A,417003,34.0637,-118.4408
942,90024,2014,B,494892,34.0637,-118.4408
943,90024,2014,C,651955,34.0637,-118.4408
944,90024,2014,D,734381,34.0637,-118.4408
945,90024,2015,A,729736,34.0637,-118.4408
946,90024,2015,B,680627,34.0637,-118.4408
947,90024,2015,C,657481,34.0637,-118.4408
948,90024,2015,D,639300,34.0637,-118.4408
949,90024,2016,A,624975,34.0637,-118.4408
950,90024,2016,B,653622,34.0637,-118.4408
951,90024,2016,C,784738,34.0637,-118.4408
952,90024,2016,D,708101,34.0637,-118.4408
953,90024,2017,A,843864,34.0637,-118.4408
954,90024,2017,B,837308,34.0637,-118.4408
955,90024,2017,C,637611,34.0637,-118.4408
956,90024,2017,D,679442,34.0637,-118.4408
957,90024,2018,A,767733,34.0637,-118.4408
958,90024,2018,B,738194,34.0637,-118.4408
959,90024,2018,C,1154282,34.0637,-118.4408
960,90024,2018,D,979366,34.0637,-118.4408
961,90024,2019,A,685554,34.0637,-118.4408
962,90024,2019,B,530350,34.0637,-118.4408
963,90024,2019,C,471118,34.0637,-118.4408
964,90024,2019,D,838575,34.0637,-118.4408
965,90025,2010,A,1189932,34.0447,-118.4487
966,90025,2010,B,875465,34.0447,-118.4487
967,90025,2010,C,1255250,34.0447,-118.4487
968,90025,2010,D,1641567,34.0447,-118.4487
969,90025,2011,A,1246836,34.0447,-118.4487
970,90025,2011,B,1399722,34.0447,-118.4487
971,90025,2011,C,1362708,34.0447,-118.4487
972,90025,2011,D,2027157,34.0447,-118.4487
973,90025,2012,A,1218267,34.0447,-118.4487
974,90025,2012,B,1017074,34.0447,-118.4487
975,90025,2012,C,1126940,34.0447,-118.4487
976,90025,2012,D,1523876,34.0447,-118.4487
977,90025,2013,A,1314177,34.0447,-118.4487
978,90025,2013,B,1273753,34.0447,-118.4487
979,90025,2013,C,1384618,34.0447,-118.4487
980,90025,2013,D,1509054,34.0447,-118.4487
981,90025,2014,A,1079564,34.0447,-118.4487
982,90025,2014,B,1416935,34.0447,-118.4487
983,90025,2014,C,1449788,34.0447,-118.4487
984,90025,2014,D,1651547,34.0447,-118.4487
985,90025,2015,A,1661087,34.0447,-118.4487
986,90025,2015,B,1519412,34.0447,-118.4487
987,90025,2015,C,1456829,34.0447,-118.4487
988,90025,2015,D,1579871,34.0447,-118.4487
989,90025,2016,A,1473854,34.0447,-118.4487
990,90025,2016,B,1295738,34.0447,-118.4487
991,90025,2016,C,1590075,34.0447,-118.4487
992,90025,2016,D,1740494,34.0447,-118.4487
993,90025,2017,A,1759467,34.0447,-118.4487
994,90025,2017,B,1568078,34.0447,-118.4487
995,90025,2017,C,2162282,34.0447,-118.4487
996,90025,2017,D,1748766,34.0447,-118.4487
997,90025,2018,A,1715777,34.0447,-118.4487
998,90025,2018,B,2108884,34.0447,-118.4487
999,90025,2018,C,2616072,34.0447,-118.4487
1000,90025,2018,D,3125755,34.0447,-118.4487
1001,90025,2019,A,2306680,34.0447,-118.4487
1002,90025,2019,B,2404776,34.0447,-118.4487
1003,90025,2019,C,1811377,34.0447,-118.4487
1004,90025,2019,D,2068667,34.0447,-118.4487
1005,90026,2010,A,1936237,34.0766,-118.2646
1006,90026,2010,B,2466811,34.0766,-118.2646
1007,90026,2010,C,2074337,34.0766,-118.2646
1008,90026,2010,D,2099649,34.0766,-118.2646
1009,90026,2011,A,1951759,34.0766,-118.2646
1010,90026,2011,B,2253669,34.0766,-118.2646
1011,90026,2011,C,2072118,34.0766,-118.2646
1012,90026,2011,D,1856219,34.0766,-118.2646
1013,90026,2012,A,1242231,34.0766,-118.2646
1014,90026,2012,B,2051914,34.0766,-118.2646
1015,90026,2012,C,1492628,34.0766,-118.2646
1016,90026,2012,D,1740283,34.0766,-118.2646
1017,90026,2013,A,1464120,34.0766,-118.2646
1018,90026,2013,B,2049649,34.0766,-118.2646
1019,90026,2013,C,1681690,34.0766,-118.2646
1020,90026,2013,D,1868287,34.0766,-118.2646
1021,90026,2014,A,1674771,34.0766,-118.2646
1022,90026,2014,B,2090918,34.0766,-118.2646
1023,90026,2014,C,2193650,34.0766,-118.2646
1024,90026,2014,D,2936083,34.0766,-118.2646
1025,90026,2015,A,2853932,34.0766,-118.2646
1026,90026,2015,B,2161947,34.0766,-118.2646
1027,90026,2015,C,2277059,34.0766,-118.2646
1028,90026,2015,D,2634290,34.0766,-118.2646
1029,90026,2016,A,2538208,34.0766,-118.2646
1030,90026,2016,B,2196469,34.0766,-118.2646
1031,90026,2016,C,2566880,34.0766,-118.2646
1032,90026,2016,D,2695392,34.0766,-118.2646
1033,90026,2017,A,2384476,34.0766,-118.2646
1034,90026,2017,B,2544538,34.0766,-118.2646
1035,90026,2017,C,2491479,34.0766,-118.2646
1036,90026,2017,D,2543308,34.0766,-118.2646
1037,90026,2018,A,2112639,34.0766,-118.2646
1038,90026,2018,B,2334169,34.0766,-118.2646
1039,90026,2018,C,2434109,34.0766,-118.2646
1040,90026,2018,D,2322384,34.0766,-118.2646
1041,90026,2019,A,2302746,34.0766,-118.2646
1042,90026,2019,B,2648374,34.0766,-118.2646
1043,90026,2019,C,2530089,34.0766,-118.2646
1044,90026,2019,D,2125794,34.0766,-118.2646
1045,90027,2010,A,1758060,34.104,-118.2925
1046,90027,2010,B,1567380,34.104,-118.2925
1047,90027,2010,C,1406396,34.104,-118.2925
1048,90027,2010,D,1217375,34.104,-118.2925
1049,90027,2011,A,1162250,34.104,-118.2925
1050,90027,2011,B,1316171,34.104,-118.2925
1051,90027,2011,C,1318031,34.104,-118.2925
1052,90027,2011,D,1351001,34.104,-118.2925
1053,90027,2012,A,1007110,34.104,-118.2925
1054,90027,2012,B,989635,34.104,-118.2925
1055,90027,2012,C,1317505,34.104,-118.2925
1056,90027,2012,D,1156170,34.104,-118.2925
1057,90027,2013,A,1168334,34.104,-118.2925
